Ano;Órgão Orçamentário;Função;Unidade Orçamentária;Programa;Ação;Localizador;Região;UF;Município;Plano Orçamentário;Grupo de Despesa;Modalidade de Aplicação;Natureza de Despesa;Resultado Primário;Fonte;Subfunção;Origem do Crédito;Objetivo;Projeto de Lei;Dotação Inicial;Dotação Atual;Empenhado;Liquidado;Pago
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903615 - LOCACAO DE IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;165.403;157.739;155.734
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903625 - SERVICOS DE LIMPEZA E CONSERVACAO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;1.481;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903900 - Outros Serviços de Terceiros - Pessoa Jurídica;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;840.000;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903910 - LOCACAO DE IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;189.802;187.867;187.867
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903916 - MANUTENCAO E CONSERV. DE BENS IMOVEIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;309.738;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903917 - MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;370.112;346.304;346.304
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903941 - FORNECIMENTO DE ALIMENTACAO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;404.394;404.394;392.393
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903948 - SERVICO DE SELECAO E TREINAMENTO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;4.460;4.460;4.460
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903963 - SERVICOS GRAFICOS E EDITORIAIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;950;950;950
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903980 - HOSPEDAGENS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;49.918;49.918;49.918
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33909236 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;22.262;22.262;22.262
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33909239 - OUTROS SERVICOS DE TERCEIROS - PJ;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;126;126;126
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S;33910000 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;296;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;3 - Outras Despesas Correntes;91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S;33914718 - CONTRIB.PREVIDENCIARIAS-SERVICOS DE TERCEIROS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;296;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;2.843.516;2.843.516;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905100 - Obras e Instalações;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;2.000.000;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905191 - OBRAS EM ANDAMENTO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;1.316.153;500.000;500.000
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905200 - Equipamentos e Material Permanente;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;843.516;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905204 - APARELHOS DE MEDICAO E ORIENTACAO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;2.120;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905208 - APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;1.869;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905212 - APARELHOS E UTENSILIOS DOMESTICOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;106.325;4.035;4.035
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905224 - EQUIPAMENTO DE PROTECAO, SEGURANCA E  SOCORRO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;1.100;1.100;1.100
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905228 - MAQUINAS E EQUIPAMENTOS DE NATUREZA INDUSTRIAL;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;90.860;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905230 - MAQUINAS E EQUIPAMENTOS ENERGETICOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;14.550;14.550;14.550
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905233 - EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;14.399;6.104;6.104
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS  DIVERSOS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;75.840;4.400;4.400
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905235 - MATERIAL DE TIC (PERMANENTE);2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;89.815;11.651;11.651
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Assistência ao Estudante de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905242 - MOBILIARIO EM GERAL;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;129.366;6.840;6.840
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0001 - Viver sem limite – PROGRAMA INCLUIR;4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;99.492;99.492;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0001 - Viver sem limite – PROGRAMA INCLUIR;4 - Investimentos;90 - Aplicações Diretas;44905200 - Equipamentos e Material Permanente;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;99.492;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0003 - Auxílio Financeiro de Assistência Estudantil;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;9.076.248;8.076.248;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0003 - Auxílio Financeiro de Assistência Estudantil;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33901800 - Auxílio Financeiro a Estudantes;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;9.076.248;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0003 - Auxílio Financeiro de Assistência Estudantil;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33901801 - BOLSAS DE ESTUDO NO PAIS;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;6.637.028;6.486.980;6.486.980
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;4002 - Assistência ao Estudante de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0003 - Auxílio Financeiro de Assistência Estudantil;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33909218 - AUXILIO FINANCEIRO A ESTUDANTES;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;750;750;750
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;15.147.692;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;9.196.205;9.196.205;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44900000 - Aplicações Diretas;6 - Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP;100 - Recursos Primários de Livre Aplicação;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;750.000;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44903957 - SERVICOS TECNICOS PROFISSIONAIS DE T.I.;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;239.053;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905100 - Obras e Instalações;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;9.611.252;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905191 - OBRAS EM ANDAMENTO;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;6.607.051;2.149.445;2.149.445
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905192 - INSTALACOES;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;512.761;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905200 - Equipamentos e Material Permanente;2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;48.872;0;0;0;0;0
2016;26000 - Ministério da Educação;12 - Educação;26252 - Universidade Federal de Campina Grande;2080 - Educação de qualidade para todos;8282 - Reestruturação e Expansão de Instituições Federais de Ensino Superior;0025 - No Estado da Paraíba;NE - Região Nordeste;PB - Paraíba;-;0000 - Reestruturação e Expansão de Instituições Federais de Ensino Superior - Despesas Diversas;4 - Investimentos;90 - Aplicações Diretas;44905235 - MATERIAL DE TIC (PERMANENTE);2 - Primária discricionária, considerada no cálculo do RP;112 - Código Extinto a partir de 01.jan.2018;364 - Ensino Superior;A - Inicial (LOA);1010 - Ampliar o acesso à educação superior de qualidade, na...;0;0;0;1.365.696;0;0
